Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2010,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,100",
SURVEY,2010,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,24,
SURVEY,2010,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"35,088,000",
SURVEY,2010,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,462,000",
SURVEY,2010,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,215,
SURVEY,2010,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,900",
SURVEY,2010,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,300",
SURVEY,2010,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.1,
SURVEY,2010,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,670,000",
SURVEY,2010,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,104,000",
SURVEY,2010,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,160,
SURVEY,2010,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2010,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,800",
SURVEY,2010,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,17,
SURVEY,2010,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"16,524,000",
SURVEY,2010,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"972,000",
SURVEY,2010,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2009,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2009,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2009,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,13.9,
SURVEY,2009,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,558,000",
SURVEY,2009,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,479,000",
SURVEY,2009,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,290,
SURVEY,2009,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,500",
SURVEY,2009,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,300",
SURVEY,2009,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,3.47,
SURVEY,2009,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"14,896,000",
SURVEY,2009,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,291,000",
SURVEY,2009,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,345,
SURVEY,2009,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2009,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,400",
SURVEY,2009,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,14,
SURVEY,2009,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"10,318,000",
SURVEY,2009,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"737,000",
SURVEY,2009,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2009,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,000",
SURVEY,2009,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,600",
SURVEY,2009,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,29,
SURVEY,2009,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"21,750,000",
SURVEY,2009,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"750,000",
SURVEY,2009,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,125,
SURVEY,2009,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,500",
SURVEY,2009,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,600",
SURVEY,2009,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,18.2,
SURVEY,2009,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,513,000",
SURVEY,2009,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,237,000",
SURVEY,2009,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,165,
SURVEY,2009,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,300",
SURVEY,2009,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2009,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.5,
SURVEY,2009,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,695,000",
SURVEY,2009,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"819,000",
SURVEY,2009,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,130,
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,300",
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,300",
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,12.5,
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,550,000",
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,484,000",
SURVEY,2008,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,280,
SURVEY,2008,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,600",
SURVEY,2008,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"13,100",
SURVEY,2008,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,4.5,
SURVEY,2008,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,301,000",
SURVEY,2008,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,960,000",
SURVEY,2008,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,395,
SURVEY,2008,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,800",
SURVEY,2008,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,100",
SURVEY,2008,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.5,
SURVEY,2008,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,283,000",
SURVEY,2008,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"986,000",
SURVEY,2008,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,145,
SURVEY,2008,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,900",
SURVEY,2008,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,300",
SURVEY,2008,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,36.2,
SURVEY,2008,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"38,444,000",
SURVEY,2008,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,062,000",
SURVEY,2008,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2008,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,100",
SURVEY,2008,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2008,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,24.2,
SURVEY,2008,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,530,000",
SURVEY,2008,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"931,000",
SURVEY,2008,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,155,
SURVEY,2008,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,700",
SURVEY,2008,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,100",
SURVEY,2008,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.1,
SURVEY,2008,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"19,964,000",
SURVEY,2008,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,240,000",
SURVEY,2008,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,185,
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,100",
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,200",
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,10.5,
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"12,852,000",
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,224,000",
SURVEY,2007,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,240,
SURVEY,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,800",
SURVEY,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,800",
SURVEY,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,4.32,
SURVEY,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"23,430,000",
SURVEY,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"5,420,000",
SURVEY,2007,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,395,
SURVEY,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,200",
SURVEY,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,12,
SURVEY,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,556,000",
SURVEY,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"713,000",
SURVEY,2007,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,400",
SURVEY,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,000",
SURVEY,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,19.7,
SURVEY,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,694,000",
SURVEY,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,152,000",
SURVEY,2007,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"6,600",
SURVEY,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,200",
SURVEY,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,16.7,
SURVEY,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"33,617,000",
SURVEY,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"2,013,000",
SURVEY,2007,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,305,
SURVEY,2007,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"7,800",
SURVEY,2007,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"8,100",
SURVEY,2007,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,23.9,
SURVEY,2007,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"22,370,000",
SURVEY,2007,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"936,000",
SURVEY,2007,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,120,
SURVEY,2006,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,300",
SURVEY,2006,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,400",
SURVEY,2006,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,11.4,
SURVEY,2006,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,105,000",
SURVEY,2006,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,325,000",
SURVEY,2006,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,250,
SURVEY,2006,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"12,700",
SURVEY,2006,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"14,200",
SURVEY,2006,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,3.7,
SURVEY,2006,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"18,185,000",
SURVEY,2006,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,918,000",
SURVEY,2006,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,385,
SURVEY,2006,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2006,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,200",
SURVEY,2006,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,11,
SURVEY,2006,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,405,000",
SURVEY,2006,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"855,000",
SURVEY,2006,YEAR,,STATE,MICHIGAN,26,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,150,
SURVEY,2006,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,500",
SURVEY,2006,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,900",
SURVEY,2006,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,23.6,
